date,bucket_broad,bucket_granular,is_broad,rrg_type,RS_Ratio,RS_Momentum,Quadrant
2026-03-13,Micro Cap_Services,Micro Cap_Services_Specialized Consumer Services,False,weekly_10,103.5275698589297,113.06636879792245,Leading
2026-03-13,Micro Cap_Services,Micro Cap_Services_Technology Hardware Storage & Peripherals,False,weekly_10,106.85735512473101,112.65637096483482,Leading
2026-03-13,Micro Cap_Services,Micro Cap_Services_Trading Companies & Distributors,False,weekly_10,116.05692946449335,105.87340155709119,Leading
2026-03-13,Mid Cap_Financials,Mid Cap_Financials_Diversified Banks,False,weekly_10,107.8520433360219,107.29241109540527,Leading
2026-03-13,Mid Cap_Holding Firms,Mid Cap_Holding Firms_Multi-Sector Holdings,False,weekly_10,109.04269489440834,99.92545635180122,Weakening
2026-03-13,Mid Cap_Industrial,Mid Cap_Industrial_Construction & Engineering,False,weekly_10,120.31931163850919,110.4379941446427,Leading
2026-03-13,Mid Cap_Industrial,Mid Cap_Industrial_Distillers & Vintners,False,weekly_10,111.36409222286446,114.45527612534046,Leading
2026-03-13,Mid Cap_Industrial,Mid Cap_Industrial_Independent Power Producers & Energy Traders,False,weekly_10,100.66848409742933,111.52568870715393,Leading
2026-03-13,Mid Cap_Industrial,Mid Cap_Industrial_Marine Transportation,False,weekly_10,71.27804660950584,77.45540672907924,Lagging
2026-03-13,Mid Cap_Industrial,Mid Cap_Industrial_Passenger Airlines,False,weekly_10,92.31489382127151,99.95472452696879,Lagging
2026-03-13,Mid Cap_Industrial,Mid Cap_Industrial_Specialty Chemicals,False,weekly_10,81.92650761023349,100.36132122163919,Improving
2026-03-13,Mid Cap_Industrial,Mid Cap_Industrial_Water Utilities,False,weekly_10,121.95610420339699,121.24307670600741,Leading
2026-03-13,Mid Cap_Mining & Oil,Mid Cap_Mining & Oil_Diversified Metals & Mining,False,weekly_10,102.48705435982568,110.28815993542777,Leading
2026-03-13,Mid Cap_Mining & Oil,Mid Cap_Mining & Oil_Gold,False,weekly_10,108.72733409738473,99.01478449147478,Weakening
2026-03-13,Mid Cap_Mining & Oil,Mid Cap_Mining & Oil_Oil & Gas Refining & Marketing,False,weekly_10,121.72670652697164,98.41305271746425,Weakening
2026-03-13,Mid Cap_Property,Mid Cap_Property_Diversified REITs,False,weekly_10,109.35683988912689,107.283210144902,Leading
2026-03-13,Mid Cap_Property,Mid Cap_Property_Homebuilding,False,weekly_10,122.16149959523347,116.01517369562117,Leading
2026-03-13,Mid Cap_Property,Mid Cap_Property_Real Estate Development,False,weekly_10,107.9386750457667,104.27722280116139,Leading
2026-03-13,Mid Cap_Services,Mid Cap_Services_Casinos & Gaming,False,weekly_10,77.79122115212003,86.45920313778878,Lagging
2026-03-13,Mid Cap_Services,Mid Cap_Services_Education Services,False,weekly_10,108.6280337259752,110.09857277691901,Leading
2026-03-13,Mid Cap_Services,Mid Cap_Services_Food Distributors,False,weekly_10,95.82470494461026,109.43695632816977,Improving
2026-03-13,Mid Cap_Services,Mid Cap_Services_Food Retail,False,weekly_10,101.5459229783037,95.72034985591733,Weakening
2026-03-13,Mid Cap_Services,Mid Cap_Services_Home Improvement Retail,False,weekly_10,86.10461252903555,97.08658396668983,Lagging
2026-03-13,Mid Cap_Services,Mid Cap_Services_Specialty Stores,False,weekly_10,99.49462042747223,110.36600550745132,Improving
2026-03-13,Mid Cap_Services,Mid Cap_Services_Wireless Telecommunication Services,False,weekly_10,90.05594790755026,104.50899733445311,Improving
2026-03-13,Small Cap_Financials,Small Cap_Financials_Asset Management & Custody Banks,False,weekly_10,110.39079741770486,107.41231630781303,Leading
2026-03-13,Small Cap_Financials,Small Cap_Financials_Consumer Finance,False,weekly_10,101.17333762150128,108.62866013368784,Leading
2026-03-13,Small Cap_Financials,Small Cap_Financials_Diversified Banks,False,weekly_10,108.49929614568805,122.23660213674184,Leading
2026-03-13,Small Cap_Financials,Small Cap_Financials_Financial Exchanges & Data,False,weekly_10,118.81599360575336,119.68600429357627,Leading
2026-03-13,Small Cap_Financials,Small Cap_Financials_Investment Banking & Brokerage,False,weekly_10,124.71787462722408,117.87805485801323,Leading
2026-03-13,Small Cap_Holding Firms,Small Cap_Holding Firms_Multi-Sector Holdings,False,weekly_10,97.46317933832292,113.9241288526114,Improving
2026-03-13,Small Cap_Industrial,Small Cap_Industrial_Agricultural Products & Services,False,weekly_10,108.06089946797853,114.4148552802778,Leading
2026-03-13,Small Cap_Industrial,Small Cap_Industrial_Air Freight & Logistics,False,weekly_10,99.02157967173667,112.29330259739375,Improving
2026-03-13,Small Cap_Industrial,Small Cap_Industrial_Building Products,False,weekly_10,99.62561784418355,104.20350572980475,Improving
2026-03-13,Small Cap_Industrial,Small Cap_Industrial_Construction & Engineering,False,weekly_10,114.70482270634173,100.3815624359422,Leading
2026-03-13,Small Cap_Industrial,Small Cap_Industrial_Construction Materials,False,weekly_10,79.84009474175012,87.19947619886324,Lagging
2026-03-13,Small Cap_Industrial,Small Cap_Industrial_Electric Utilities,False,weekly_10,104.86616930640871,97.14067886900622,Weakening
2026-03-13,Small Cap_Industrial,Small Cap_Industrial_Electrical Components & Equipment,False,weekly_10,120.22703528508472,97.45923524019643,Weakening
2026-03-13,Small Cap_Industrial,Small Cap_Industrial_Household Appliances,False,weekly_10,83.25655407997637,103.8728047765983,Improving
2026-03-13,Small Cap_Industrial,Small Cap_Industrial_Independent Power Producers & Energy Traders,False,weekly_10,113.28499868465593,104.49298806023555,Leading
2026-03-13,Small Cap_Industrial,Small Cap_Industrial_Industrial Machinery & Supplies & Components,False,weekly_10,98.2187000404625,109.64418154987216,Improving
2026-03-13,Small Cap_Industrial,Small Cap_Industrial_Marine Transportation,False,weekly_10,105.4006804890788,109.23627297331981,Leading
2026-03-13,Small Cap_Industrial,Small Cap_Industrial_Packaged Foods & Meats,False,weekly_10,120.19482858014919,106.63035800877515,Leading
2026-03-13,Small Cap_Industrial,Small Cap_Industrial_Specialty Chemicals,False,weekly_10,119.35941755466392,97.93563669412366,Weakening
2026-03-13,Small Cap_Mining & Oil,Small Cap_Mining & Oil_Diversified Metals & Mining,False,weekly_10,89.29548292250263,108.24755402363314,Improving
2026-03-13,Small Cap_Mining & Oil,Small Cap_Mining & Oil_Gold,False,weekly_10,113.99527874323607,102.14788202835302,Leading
2026-03-13,Small Cap_Mining & Oil,Small Cap_Mining & Oil_Integrated Oil & Gas,False,weekly_10,120.73167620428765,107.29359221826735,Leading
2026-03-13,Small Cap_Mining & Oil,Small Cap_Mining & Oil_Oil & Gas Refining & Marketing,False,weekly_10,122.16149959523975,116.01517369562235,Leading
2026-03-13,Small Cap_Property,Small Cap_Property_Homebuilding,False,weekly_10,112.74525208381507,110.2846590722373,Leading
2026-03-13,Small Cap_Property,Small Cap_Property_Real Estate Development,False,weekly_10,100.59757913763958,106.16630570478908,Leading
2026-03-13,Small Cap_Services,Small Cap_Services_Apparel Retail,False,weekly_10,81.32255394777076,118.48013863115665,Improving
2026-03-13,Small Cap_Services,Small Cap_Services_Broadcasting,False,weekly_10,120.89299798167997,117.8987614551046,Leading
2026-03-13,Small Cap_Services,Small Cap_Services_Department Stores,False,weekly_10,101.0369074175737,105.0900033397386,Leading
2026-03-13,Small Cap_Services,Small Cap_Services_Education Services,False,weekly_10,114.51493255408006,101.07619966320371,Leading
2026-03-13,Small Cap_Services,Small Cap_Services_Electronic Equipment & Instruments,False,weekly_10,90.25569235841319,96.6611460075509,Lagging
2026-03-13,Small Cap_Services,Small Cap_Services_Food Retail,False,weekly_10,109.39650383524265,113.62373262160428,Leading
2026-03-13,Small Cap_Services,Small Cap_Services_Health Care Services,False,weekly_10,120.74370335987649,97.66414948477136,Weakening
2026-03-13,Small Cap_Services,Small Cap_Services_Hotels Resorts & Cruise Lines,False,weekly_10,87.58230737521463,114.98732909140777,Improving
2026-03-13,Small Cap_Services,Small Cap_Services_Internet Services & Infrastructure,False,weekly_10,110.41723952710358,97.182121123307,Weakening
2026-03-13,Small Cap_Services,Small Cap_Services_Restaurants,False,weekly_10,108.97101712549362,112.58200964008832,Leading
2026-03-13,Small Cap_Services,Small Cap_Services_Specialized Consumer Services,False,weekly_10,124.27730138454298,124.78325315405861,Leading
2026-03-13,Small Cap_Services,Small Cap_Services_Technology Distributors,False,weekly_10,120.39111180254905,116.52475751557645,Leading
2026-03-13,Small Cap_Services,Small Cap_Services_Trading Companies & Distributors,False,weekly_10,104.3037685126782,101.84910549889518,Leading
